Temps (s),AccMs.RsolZ,VitMs.RsolZ,DepMs.RsolZ,AccMns.RlgZ,VitMns.RlgZ,DepMns.RlgZ,PtR.RlgZ,Tyre.Defl,NLG.v,NLG.d,NLG.Ftot,NLG.Fhyd,Tyre.FTyre,NLG.FFriJoi,NLG.FGas,NLG.FFriBag,PtB.RlgZ,PtGb.RlgZ,PtGt.RlgZ,NLG.XGb,NLG.XGt,Tyre.Alpha,Tyre.Omega,TR_sl.RsolX,Tyre.Mu,Tyre.Slip,VGR,Total friction,Metering pin Damping factor,Tyre.Omega,Ac Vz,NLG.Pc,Fx ptB (kN) /lg,Fz ptB (kN)/lg,M/y ptB (N.m) /lg,Fx ptB (kN) /sol,Fy ptB (kN) /sol,Fz ptB (kN)/sol,M/x ptB (N.m) /sol,M/y ptB (N.m) /sol,M/z ptB (N.m) /sol,NLG.Pd,NLG.Pg,,Tyre.FSpin,Tyre.Vitx,Tyre.Depx,,,,,,,,,,,,,
0.1635,18.987414900858486,-0.1075307079506782,-0.28653534016140664,4.296654992125696,-0.022618923674896537,-0.06325920186240319,0.11674079813759665,0.06503275690126167,0.08327815120182283,0.21891506264054064,20906.382598134354,63.64707305319826,21253.997186972334,243.24961316389647,19640.71010370055,958.7250361643735,18.789017665792937,0.3848257354970563,0.7567407981375961,-6312.059808284308,2644.012747364161,11.983719232165592,233.69355288928617,23.020552657429164,0.00031846460451173247,5.46251465714807e-05,-3668.047060920147,1201.97464932827,9177.328684897804,2231.6090466622304,-0.1075307079506782,100.48034845657102,-3668.047060920147,20935.09868924786,1912.2450310314782,0.023020552657429107,0,21.25399718697233,0,1912.2450310314782,0,100.1592934936612,100.02931516284399,0,6.768645808442619,0.021195504308425442,0.00017186973801460687,0,0,0,0,0,0,0,0,0,0,0,0,0
0.164,18.988582050060252,-0.09803641692564807,-0.28658435836986945,4.79447719430694,-0.02022168507774307,-0.06326931270494206,0.11673068729505778,0.06504271413738344,0.07632533838817242,0.21895322530973474,20906.995378280433,55.06186081675293,21257.6597759857,242.7606313638652,19655.015609783026,954.1455230386965,18.789017665792937,0.3847774619853233,0.7567306872950572,-6312.241272251183,2643.7123657714205,10.958913506762237,233.69903234603956,23.177087115680425,0.00029120566970897795,4.9949514529841834e-05,-3668.528906479762,1196.9061544025617,9451.775713395871,2231.6613716198963,-0.09803641692564807,100.48651374786228,-3668.528906479762,20938.73281722774,1912.3252872722674,0.023177087115680478,0,21.2576597759857,0,1912.3252872722674,0,100.19639620331029,100.10217250705064,0,6.190351051511517,0.01841824331734992,0.00018107885967328182,0,0,0,0,0,0,0,0,0,0,0,0,0
0.1645,18.989301570732604,-0.08854176614028177,-0.2866286292529396,5.291532037567474,-0.017575919058959333,-0.06327810066447154,0.1167218993355283,0.06505136858806122,0.06962069870138396,0.21898803565908542,20907.105994194902,47.32329135274918,21260.84315896282,242.220424753726,19668.081153672276,949.505943245508,18.789017665792937,0.38473386367644313,0.7567218993355277,-6312.644741695541,2643.537995950266,9.81328775649789,233.70393898991782,23.151650056880435,0.00026074412146315343,4.4724549136046904e-05,-3669.1067457452746,1191.726367999234,9763.334916871454,2231.708226617529,-0.08854176614028177,100.4935246204537,-3669.1067457452746,20941.86342036551,1912.5046424135085,0.0231516500568805,0,21.260843158962818,0,1912.5046424135085,0,100.23252709219007,100.16871477566369,0,5.543639871049656,0.01550843354100821,0.00018883307644378594,0,0,0,0,0,0,0,0,0,0,0,0,0
0.165,18.98952070805786,-0.07904700578625283,-0.2866681527558327,5.788767890207964,-0.014681535113855351,-0.06328544143202847,0.11671455856797137,0.06505859783286436,0.0631645690368473,0.21901961794360383,20906.66002767394,40.3762893884178,21263.502305764916,241.62054174391403,19679.949761856853,944.7721448516637,18.789017665792937,0.38469494062436776,0.7567145585679708,-6313.255502879951,2643.482221377215,8.546936423564292,233.7082124581296,22.943711237855496,0.0002270823943196461,3.8950667979356105e-05,-3669.7732815027357,1186.3926865955777,10119.972439092751,2231.749035232932,-0.07904700578625283,100.50111457483666,-3669.7732815027357,20944.44606055562,1912.7789304387509,0.02294371123785504,0,21.263502305764913,0,1912.7789304387509,0,100.26749599925289,100.22916110078997,0,4.8285670152144125,0.012484822478027019,0.00019507548768279946,0,0,0,0,0,0,0,0,0,0,0,0,0
0.1655,18.989182018458077,-0.06955241477702379,-0.2867029289632212,6.2878871191284516,-0.011537591554291125,-0.06329121022780561,0.11670878977219423,0.06506427898767123,0.05695816575884276,0.21904809702648326,20905.59705310026,34.16841123774248,21265.592015692895,240.9505906531677,19690.665129688845,939.9026131823712,18.789017665792937,0.3846606927457112,0.7567087897721936,-6314.0571668004695,2643.5369270746255,7.159710163061679,233.71179231321113,22.553702222301297,0.00019021607681093372,3.262711437580338e-05,-3670.520239725844,1180.8532038355388,10532.04716173086,2231.783220330839,-0.06955241477702379,100.5090424443843,-3670.520239725844,20946.436298739416,1913.1432812772769,0.022553702222301127,0,21.265592015692892,0,1913.1432812772769,0,100.30113174831692,100.28373402103027,0,4.045057484287018,0.009366232749715389,0.00019975860405765716,0,0,0,0,0,0,0,0,0,0,0,0,0
0.166,18.988221685822285,-0.06005830393411264,-0.28673295811518823,6.791592329548318,-0.008141795389516966,-0.06329528112550037,0.11670471887449947,0.06506828803928275,0.051004087957560756,0.21907359907046203,20903.848452601247,28.64998807235711,21267.066672736957,240.1976723815098,19700.27183838184,934.8464910363466,18.789017665792937,0.38463111980403764,0.7567047188744989,-6315.031685488475,2643.693298826444,5.65102727089171,233.7146178268466,21.982955875024086,0.00015012886988151908,2.5751092604034146e-05,-3671.338386662031,1175.0441634178565,11013.224023792496,2231.8102019985504,-0.06005830393411264,100.5170940918196,-3671.338386662031,20947.789443366328,1913.5921391728934,0.02198295587502389,0,21.267066672736952,0,1913.5921391728934,0,100.3332822258777,100.33266058664094,0,3.1928006852729176,0.006171364509281663,0.000202844286312298,0,0,0,0,0,0,0,0,0,0,0,0,0
0.1665,18.98656727157745,-0.050565020298323916,-0.2867582406253374,7.303908915712479,-0.004489840931660726,-0.0632975260459662,0.11670247395403364,0.06507049885436239,0.04530698308934834,0.2190962525620067,20901.334538513187,23.77422514138434,21267.879881033143,239.34564099105484,19708.81569632936,929.540997040809,18.789017665792937,0.3846062213920271,0.756702473954033,-6316.159350782191,2643.9418117032415,4.019623529499351,233.71662763861133,21.233631678534937,0.0001067859068064342,1.831662209372799e-05,-3672.2175390789494,1168.8866380318639,0,2231.829394287173,-0.050565020298323916,100.52508412319243,-3672.2175390789494,20948.460178420024,1914.11927908484,0.021233631678535404,0,21.267879881033142,0,1914.11927908484,0,100.36381405731152,100.37617409785447,0,2.271109838946442,0.0029185846353414584,0.00020430357862996873,0,0,0,0,0,0,0,0,0,0,0,0,0
0.167,18.98413474920129,-0.041072952923723274,-0.2867787771017993,7.830603152902768,-0.0005745393552093422,-0.0632978133156438,0.11670218668435604,0.06507078175976809,0.03987442312317878,0.2191161897735683,20897.960865280755,19.49724321679809,21267.98394266411,238.374159423296,19716.34424369545,923.9081316692915,18.789017665792937,0.38458599691078793,0.7567021866843554,-6317.41876642313,2644.27220303968,2.263221967335178,233.717759249595,20.30862454985158,6.012493973847407e-05,1.0313025684129343e-05,-3673.1465633834505,1162.2822910925875,0,2231.8402003760752,-0.041072952923723274,100.53285762526788,-3673.1465633834505,20948.402033318765,1914.7178189658289,0.020308624549852085,0,21.26798394266411,0,1914.7178189658289,0,100.39261175536612,100.41451667473815,0,1.2787362529115136,-0.00037430239858979937,0.00020411642743067382,0,0,0,0,0,0,0,0,0,0,0,0,0
0.1675,18.980824700847418,-0.03158254057329957,-0.28679456837208595,8.379709218988259,0.0036153152542847873,-0.06329600565801666,0.11670399434198318,0.0650690015645221,0.03471804607069282,0.21913354879660366,20893.61376720045,15.778041887309733,21267.32913007657,237.25754871366968,19722.907469394224,917.8506801872173,18.789017665792937,0.3845704455453797,0.7567039943419825,-6318.786782264239,2644.6734238688323,0.37810042434383734,233.71794829980718,19.211454039982126,1.0044800453922267e-05,1.722950335149617e-06,-3674.113358395407,1155.108228900887,0,2231.842005672621,-0.03158254057329957,100.54029191271142,-3674.113358395407,20947.56664714616,1915.3802253353745,0.019211454039982527,0,21.267329130076572,0,1915.3802253353745,0,100.41957617787214,100.44794290874096,0,0.2136260772995074,-0.0036903087471957517,0.00020227127305707593,0,0,0,0,0,0,0,0,0,0,0,0,0
0.168,18.976517712679268,-0.022094281716959933,-0.2868056155129444,8.962151160623156,0.008096390834596366,-0.06329195746259936,0.11670804253740048,0.06506501487028943,0.029855010766694386,0.219148476301987,20888.155653817452,12.578353476040055,21265.862696789496,235.96353335585349,19728.55879861877,911.2479150431811,18.789017665792937,0.38455956623541365,0.7567080425373999,-6320.238377822661,2645.1335619288443,-1.6414654564862357,233.71712756707893,17.946129957622688,4.3609467015044924e-05,-7.480183021448528e-06,-3675.104815893817,1147.2114483990347,0,2231.8341682523815,-0.022094281716959933,100.54729822636267,-3675.104815893817,20945.902771054713,1916.0983093000493,0.017946129957622816,0,21.265862696789494,0,1916.0983093000493,0,100.4446221110573,100.47672489213701,0,-0.9273929378221158,-0.007013550822741006,0.00019876449764570544,0,0,0,0,0,0,0,0,0,0,0,0,0
0.1685,18.97106951625145,-0.012608746958834207,-0.28681191988642385,9.592361760145044,0.012892571714668889,-0.06328551117674203,0.11671448882325781,0.06505866651799899,0.025309763475497918,0.21916113118372474,20881.42193553728,9.862338340941207,21263.527570348022,234.45227197564157,19733.35640945953,903.9524729905226,18.789017665792937,0.38455335763953324,0.7567144888232572,-6321.746483405587,2645.639729779096,-3.8038951193878976,233.71522561951923,16.516989925415203,0.00010106511368352765,-1.733535397659136e-05,-3676.1067536264914,1138.4047449661641,0,2231.8160059910438,-0.012608746958834207,100.55382322737363,-3676.1067536264914,20943.35495286866,1916.8632105815877,0.016516989925414692,0,21.263527570348018,0,1916.8632105815877,0,100.46767485096352,100.50115892350783,0,-2.1490008312100475,-0.010329579005716705,0.0001935997081428471,0,0,0,0,0,0,0,0,0,0,0,0,0
0.169,18.964307805981818,-0.003126593055843298,-0.28681348318295175,10.288576683670422,0.0180368600565041,-0.06327649274671378,0.11672350725328606,0.06504978509818718,0.021115953138412708,0.21917168916029395,20873.22473287717,7.59604163647382,21260.260700884643,232.67676892358992,19737.36490874952,895.7925177992012,18.789017665792937,0.38455181809299227,0.7567235072532854,-6323.281735897397,2646.177916076511,-6.121100649797398,233.71216506919433,14.928505148968666,0.0001626430193621912,-2.789760194891787e-05,-3677.103819820886,1128.4692867227911,0,2231.786779888276,-0.003126593055843298,100.55984993041193,-3677.103819820886,20939.861877006366,1917.6653695284983,0.014928505148968724,0,21.260260700884643,0,1917.6653695284983,0,100.4886659478093,100.52157404275206,0,-3.4578329928192137,-0.01362575440476529,0.00018678683094046445,0,0,0,0,0,0,0,0,0,0,0,0,0
0.1695,18.95603604681426,0.006351424967563832,-0.286810307470468,11.07193998292981,0.023572830047969003,-0.06326470633168979,0.11673529366831005,0.06503817774529135,0.01731789749723683,0.21918034810904258,20863.37568033645,5.746478015938911,21255.991146294324,230.58731425274985,19740.657291114916,886.5890692869771,18.789017665792937,0.3845549455592676,0.7567352936683094,-6324.812195763664,2646.732813351733,-8.609236932454317,233.7078604507281,13.185055262580311,0.0002287778324867794,-3.924148070099132e-05,-3678.079382411931,1117.1763835397269,0,2231.745673809855,0.006351424967563832,100.56539729828205,-3678.079382411931,20935.354439648287,1918.4944946697867,0.013185055262581045,0,21.255991146294324,0,1918.4944946697867,0,100.50752918351536,100.5383420084481,0,-4.862899581807389,-0.01689166277618048,0.00017834099955237422,0,0,0,0,0,0,0,0,0,0,0,0,0
0.17,18.946056969708717,0.015824453452418192,-0.2868023952437418,11.96238116295111,0.02955402062944456,-0.06324992932137506,0.11675007067862478,0.06502362523096705,0.013969976182322322,0.21918733309713373,20851.75250959063,4.280117292654594,21250.638267400096,228.14532127266276,19743.31681463151,876.2084234041349,18.789017665792937,0.3845627375814912,0.7567500706786241,-6326.3031291667685,2647.287676028286,-11.288956478079182,233.70221597248906,11.290687162716106,0.00030002503115250786,-5.146226949442674e-05,-3679.0154531384824,1104.3537446767978,0,2231.69177301308,0.015824453452418192,100.57051684305229,-3679.0154531384824,20929.753929443945,1919.3395528230694,0.01129068716271604,0,21.250638267400095,0,1919.3395528230694,0,100.52420011988748,100.55188685049401,0,-6.3757234081873895,-0.02011951404198373,0.00016828124253138237,0,0,0,0,0,0,0,0,0,0,0,0,0
0.1705,18.93424121924879,0.025291574062042587,-0.28678974945671076,12.967208807163843,0.03603762503302648,-0.06323191050885855,0.11676808949114129,0.06500588016470073,0.011130286810844478,0.21919289824053914,20838.490842196978,3.2087082828406914,21244.111066081005,225.3543131354738,19745.43776657603,864.6764564679945,18.789017665792937,0.38457519125060224,0.7567680894911406,-6327.717129572964,2647.824351913489,-14.184103815277652,233.6951239205814,9.248906795768328,0.0003770265943131488,-6.467008478784713e-05,-3679.892777659475,1090.0307696034683,0,2231.6240489060137,0.025291574062042587,100.57574047857989,-3679.892777659475,20922.971339539516,1920.1888509664163,0.009248906795768562,0,21.244111066081004,0,1920.1888509664163,0,100.53908474514574,100.562688770047,0,-8.009594844454798,-0.023304379059668697,0.000156629053001548,0,0,0,0,0,0,0,0,0,0,0,0,0
0.171,18.920725149025913,0.03475193663655554,-0.28677237348839246,14.049015846196198,0.04306213295612458,-0.06321037944238049,0.11678962055761935,0.0649846762035025,0.008838156324255685,0.21919731731870126,20823.963311769756,2.3972592108726176,21236.311572890845,222.29652474171468,19747.12223675766,852.3165751742863,18.789017665792937,0.3845923032389182,0.7567896205576187,-6329.015343805364,2648.323887190908,-17.31593588974665,233.68646595263652,7.06264584525046,0.0004603577458555035,-7.896359277109837e-05,-3680.691456614456,1074.613099916001,0,2231.54137140228,0.03475193663655554,100.58027897866309,-3680.691456614456,20914.910697946318,1921.0304016217167,0.0070626458452506995,0,21.236311572890845,0,1921.0304016217167,0,100.55132976149287,100.57126770623572,0,-9.77630052598117,-0.026443852215072904,0.00014340712689401157,0,0,0,0,0,0,0,0,0,0,0,0,0
0.1715,18.90588940509735,0.04420488133910422,-0.28675027104772294,15.129683676964001,0.05062697479460658,-0.06318506595498319,0.11681493404501665,0.06495974728485786,0.0070936649308720665,0.21920086415116669,20809.17911994103,1.8320526857720716,21227.141921551214,219.164912443196,19748.472950482574,839.8565086603267,18.789017665792937,0.38461406989385005,0.756814934045016,-6330.159547192634,2648.767588317862,-20.69543224618031,233.67611823651345,4.734480273573399,0.0005503227055059755,-9.439497521543318e-05,-3681.3919588747717,1059.0214211035227,0,2231.4425579920385,0.04420488133910422,100.58455319359385,-3681.3919588747717,20905.4760725058,1921.852480140077,0.004734480273573354,0,21.227141921551215,0,1921.852480140077,0,100.56141439958851,100.57814683474842,0,-11.681778172427375,-0.029536991491917432,0.00012863863114805286,0,0,0,0,0,0,0,0,0,0,0,0,0
0.17200000000000001,18.89077113725024,0.05365026690772934,-0.28672344591426907,16.024941372321944,0.05863944548076755,-0.06315574623224281,0.11684425376775703,0.06493087299458697,0.005804246678861397,0.2192037662745061,20794.894188818027,1.4433808164656603,21216.521036697053,216.12127332902685,19749.576620896547,827.8744104170862,18.789017665792937,0.384640487493251,0.7568442537677563,-6331.116647885154,2649.1393649694073,-24.30717225532187,233.6639646503858,2.2673781070047174,0.0006465256041157212,-0.00011089633003700192,-3681.9772829157464,1043.9956837461132,0,2231.3264997935275,0.05365026690772934,100.58850995058984,-3681.9772829157464,20894.58813496223,1922.64477346482,0.0022673781070043334,0,21.21652103669705,0,1922.64477346482,0,100.56963538963822,100.58376778201011,0,-13.71702408048447,-0.03258179419060685,0.00011234773405274944,0,0,0,0,0,0,0,0,0,0,0,0,0
0.17250000000000001,18.876146770267916,0.0630883402928633,-0.2866919017441226,16.595408250517114,0.0669371496060261,-0.06312227765743979,0.11687772234256005,0.06489791288263869,0.0048072629609418605,0.21920616990598657,20780.70865474031,1.1598106477226018,21204.397256320164,213.09887219477565,19750.490200422242,816.0528322164927,18.789017665792937,0.3846715524365736,0.7568777223425593,-6331.861467500567,2649.4272406354376,-28.1059159055929,233.649911692433,-0.3343645279689977,0.0007477783592442121,-0.00012826386951015644,-3682.43422686513,1029.1517044112684,0,2231.1923039301328,0.0630883402928633,100.59202821357019,-3682.43422686513,20882.196754183933,1923.398984054967,-0.0003343645279683187,0,21.204397256320163,0,1923.398984054967,0,100.57643302333618,100.58842060432762,0,-15.856189389093565,-0.035572481896233625,9.456149310463262e-05,0,0,0,0,0,0,0,0,0,0,0,0,0
0.17300000000000001,18.861601559318963,0.07251914107252277,-0.28665564217358636,16.899173117116636,0.07538673616458443,-0.0630845842893575,0.11691541571064235,0.06486079216151411,0.003969323794577942,0.21920815456788387,20765.434934793142,0.9329119362863715,21190.743071193232,209.86546672028618,19751.244967797327,803.4543799222777,18.789017665792937,0.3847072611427586,0.7569154157106417,-6332.374253233769,2649.622167562956,-32.037233361641796,233.63389307575218,-3.064728055548671,0.0008526481659999217,-0.00014625182950255946,-3682.7520856708134,1013.3198466425638,0,2231.039337408558,0.07251914107252277,100.59502130481658,-3682.7520856708134,20868.27588415893,1924.108016154078,-0.003064728055548585,0,21.19074307119323,0,1924.108016154078,0,100.58217036699595,100.59226460300377,0,-18.068248215828458,-0.03849886534307512,7.531206043309507e-05,0,0,0,0,0,0,0,0,0,0,0,0,0
